2483,5530,5,40,12,0,0,2,married,0,,,,
2484,5531,2,46,16,23500,2450,2,married,9.591836735,,,,
2485,5532,171,39,12,2000,520,1,never married,3.846153846,,,,
2486,5532,172,42,6,0,0,3,married,0,,,,
2487,5534,170,44,10,30935,1715,5,married,18.03790087,,,,
2488,5536,170,39,12,12000,1667,2,married,7.198560288,,,,
2489,5537,3,39,13,4000,840,1,divorced,4.761904762,,,,
2490,5537,6,34,12,6700,1150,3,divorced,5.826086957,,,,
2491,5537,170,35,10,0,0,3,married,0,,,,
2493,5538,2,47,11,42000,1960,3,married,21.42857143,,,,
2494,5539,4,38,14,5000,1696,3,never married,2.948113208,,,,
2495,5539,7,33,12,7000,1716,4,never married,4.079254079,,,,
2496,5542,2,43,16,65,12,2,married,5.416666667,,,,
2497,5542,3,42,12,0,0,0,never married,0,,,,
2498,5542,170,39,12,34000,1946,1,married,17.4717369,,,,
2499,5543,5,39,12,0,0,2,married,0,,,,
2500,5543,8,32,12,24000,3036,1,married,7.90513834,,,,
2501,5544,170,35,13,11200,941,2,married,11.90223167,,,,
2502,5544,171,42,0,0,0,2,married,0,,,,
2503,5544,176,38,15,750,104,0,divorced,7.211538462,,,,
2504,5545,3,42,14,23000,2302,2,divorced,9.991311903,,,,
2505,5545,4,39,10,29000,1696,0,married,17.0990566,,,,
2507,5545,175,32,12,0,0,2,married,0,,,,
2508,5546,2,43,12,0,0,2,married,0,,,,
2509,5546,3,38,13,11525,4940,2,divorced,2.332995951,,,,
2510,5547,3,35,12,0,0,2,never married,0,,,,
2511,5547,9,30,10,0,0,6,never married,0,,,,
2512,5547,170,30,9,15000,2072,4,separated,7.239382239,,,,
2513,5548,3,45,12,0,0,2,separated,0,,,,
2514,5548,6,40,15,19040,2016,2,divorced,9.444444444,,,,
2515,5548,9,32,12,0,0,0,never married,0,,,,
2516,5549,4,35,14,30000,2686,0,widowed,11.16902457,,,,
2517,5549,5,34,12,0,0,3,married,0,,,,
2518,5549,6,32,12,12000,1907,2,separated,6.292606188,,,,
2519,5549,175,37,16,18000,1976,2,separated,9.109311741,,,,
2520,5549,182,37,14,25000,321,0,never married,77.88161994,,,,
2521,5551,2,47,17,22508,1041,1,divorced,21.62151777,,,,
2522,5551,175,32,15,6000,962,0,never married,6.237006237,,,,
2523,5553,171,41,16,55000,2000,2,married,27.5,,,,
2524,5553,172,33,15,25364,1804,1,married,14.05986696,,,,
2525,5558,5,31,10,0,0,2,never married,0,,,,
2526,5559,3,32,13,0,0,2,married,0,,,,
2527,5559,4,30,12,0,0,3,married,0,,,,
2528,5559,176,30,15,13000,1647,1,married,7.893139041,,,,
2529,5560,3,46,12,0,0,4,widowed,0,,,,
2530,5560,6,38,12,21275,1887,0,never married,11.2745098,,,,
2531,5560,176,45,12,0,0,5,married,0,,,,
2532,5562,3,41,12,23000,1912,1,divorced,12.0292887,,,,
2533,5562,4,40,17,55000,1796,0,married,30.62360802,,,,
2534,5562,5,39,13,24023,1760,2,married,13.64943182,,,,
2535,5565,3,41,14,35000,1920,2,married,18.22916667,,,,
2536,5565,4,38,11,17000,2400,3,married,7.083333333,,,,
2537,5566,3,41,14,30000,2326,2,married,12.89767842,,,,
2538,5568,171,33,13,18000,2116,0,married,8.506616257,,,,
2539,5569,4,40,10,23000,1960,1,married,11.73469388,,,,
2540,5569,7,35,11,0,0,4,never married,0,,,,
2541,5569,8,32,12,0,0,0,married,0,,,,
2542,5569,10,30,12,22000,1815,0,married,12.12121212,,,,
2543,5569,176,36,11,9900,920,0,married,10.76086957,,,,
2544,5570,3,43,12,11413,1805,3,married,6.32299169,,,,
2545,5570,4,41,12,15466,1440,2,married,10.74027778,,,,
2546,5570,5,40,12,24000,2167,3,widowed,11.0752192,,,,
2547,5570,11,31,12,3000,1298,3,married,2.311248074,,,,
2548,5570,175,32,13,27783,1976,2,separated,14.06022267,,,,
2549,5570,177,33,13,6000,2040,2,separated,2.941176471,,,,
2550,5570,181,43,12,0,0,4,separated,0,,,,
2551,5570,184,35,12,12000,1937,3,married,6.195147135,,,,
2553,5571,5,31,12,2000,600,3,married,3.333333333,,,,
2554,5573,6,40,12,11000,2000,1,never married,5.5,,,,
2555,5573,8,34,14,9000,2000,1,separated,4.5,,,,
2556,5573,9,32,12,7000,2000,2,separated,3.5,,,,
2557,5573,172,43,12,11425,2060,3,married,5.546116505,,,,
2558,5575,3,35,12,0,0,2,married,0,,,,
2559,5576,172,40,10,12000,1743,4,married,6.884681583,,,,
2560,5578,3,40,13,27000,2005,2,married,13.46633416,,,,
2561,5578,171,38,12,0,2132,2,divorced,0,,,,
2562,5578,173,36,12,18000,2004,1,married,8.982035928,,,,
2563,5578,176,37,10,0,0,6,married,0,,,,
2565,5579,4,34,12,0,240,2,married,0,,,,
2566,5584,4,38,14,10000,827,2,divorced,12.09189843,,,,
2567,5585,3,33,12,0,0,5,separated,0,,,,
2569,5586,3,30,10,22000,1750,0,married,12.57142857,,,,
2570,5592,5,31,12,0,0,1,never married,0,,,,
2571,5592,7,30,12,900,347,3,separated,2.593659942,,,,
2573,5600,2,46,10,31000,1880,3,married,16.4893617,,,,
2574,5600,3,30,13,20999,2184,0,never married,9.61492674,,,,
2575,5605,3,37,12,0,0,2,married,0,,,,
2576,5606,2,48,12,10000,2160,4,married,4.62962963,,,,
2577,5606,170,30,11,0,0,2,married,0,,,,
2578,5608,171,37,12,22000,2250,3,married,9.777777778,,,,
2579,5610,2,46,11,23000,2083,3,never married,11.04176668,,,,
2580,5610,3,42,12,14000,1243,2,married,11.26307321,,,,
2581,5612,3,46,12,15362,1256,4,married,12.23089172,,,,
2582,5612,5,39,12,15000,1992,3,divorced,7.530120482,,,,
2583,5612,171,40,12,20000,2040,3,married,9.803921569,,,,
2584,5612,172,44,12,0,0,3,married,0,,,,
2585,5613,3,44,12,9000,1350,1,never married,6.666666667,,,,
2586,5613,6,40,12,100,2058,1,never married,0.048590865,,,,
2587,5613,8,36,12,15000,2048,1,married,7.32421875,,,,
2588,5613,9,34,12,14000,3280,0,never married,4.268292683,,,,
2589,5613,11,31,12,0,0,1,never married,0,,,,
2590,5613,14,30,12,10000,2040,0,never married,4.901960784,,,,
2591,5613,170,40,12,0,0,4,married,0,,,,
2592,5613,171,42,12,13000,2040,3,married,6.37254902,,,,
2593,5613,173,36,12,10000,2040,2,married,4.901960784,,,,
2594,5613,175,42,12,13,2080,2,married,0.00625,,,,
2595,5613,178,33,12,600,540,3,separated,1.111111111,,,,
2596,5614,2,48,11,2200,976,3,widowed,2.254098361,,,,
2597,5614,170,32,14,17000,2027,4,married,8.38677849,,,,
2599,5615,3,45,12,16000,2000,1,married,8,,,,
2600,5615,5,44,14,20000,1944,5,married,10.28806584,,,,
2601,5615,6,40,15,7000,1141,3,married,6.134969325,,,,
2602,5615,7,35,17,22900,2050,1,married,11.17073171,,,,
2603,5619,3,38,12,33000,1824,3,married,18.09210526,,,,
2604,5619,4,34,12,3000,2080,4,married,1.442307692,,,,
2605,5619,5,34,12,13000,2158,3,married,6.024096386,,,,
2606,5621,4,37,16,18312,2346,1,married,7.805626598,,,,
2607,5621,7,30,14,18000,1960,1,married,9.183673469,,,,
2608,5621,171,30,12,16000,1840,2,married,8.695652174,,,,
2609,5621,174,35,16,17820,1620,0,married,11,,,,
2610,5623,6,33,11,10200,1962,3,separated,5.198776758,,,,
2612,5623,8,30,9,0,0,7,divorced,0,,,,
2613,5623,171,36,13,17500,2150,6,separated,8.139534884,,,,
2614,5623,172,35,16,17000,1936,3,married,8.780991736,,,,
2615,5623,174,36,12,6000,1960,1,married,3.06122449,,,,
2616,5626,9,34,12,13000,2196,0,married,5.919854281,,,,
2617,5626,170,35,16,18000,1976,2,married,9.109311741,,,,
2618,5626,180,34,13,0,0,0,never married,0,,,,
2619,5628,3,37,12,6000,1307,0,never married,4.590665647,,,,
2621,5628,6,31,12,0,0,6,never married,0,,,,
2623,5631,3,35,17,34000,1880,2,married,18.08510638,,,,
2624,5631,6,31,12,39000,1880,2,married,20.74468085,,,,
2625,5632,4,36,12,33500,2256,2,married,14.84929078,,,,
2626,5632,172,30,12,18500,1668,2,married,11.0911271,,,,
2627,5632,173,37,12,5000,1146,2,married,4.363001745,,,,
2628,5634,186,31,12,15600,2080,0,never married,7.5,,,,
2629,5635,2,43,13,0,0,3,divorced,0,,,,
2630,5636,2,38,13,36556,2600,2,divorced,14.06,,,,
2631,5639,3,35,10,15000,2252,3,never married,6.660746004,,,,
2632,5641,4,40,11,0,0,3,never married,0,,,,
2633,5641,5,37,11,16102,2040,2,never married,7.893137255,,,,
2634,5641,8,30,12,15000,1530,0,never married,9.803921569,,,,
2635,5642,3,37,12,22000,2000,2,married,11,,,,
2636,5642,4,35,16,15000,1020,1,married,14.70588235,,,,
2637,5643,6,38,16,23000,1107,2,married,20.77687444,,,,
2638,5644,170,44,9,17680,2080,5,separated,8.5,,,,
2639,5646,6,30,14,0,0,3,never married,0,,,,
2640,5652,5,32,13,20000,1387,3,married,14.41961067,,,,
2641,5652,172,30,14,0,0,0,married,0,,,,
2642,5653,3,43,13,13000,2032,5,married,6.397637795,,,,
2643,5655,170,39,12,5600,1614,2,separated,3.469640644,,,,
2644,5655,173,32,12,12700,196,2,never married,64.79591837,,,,
2645,5655,174,35,15,0,0,4,married,0,,,,
2647,5656,8,36,14,1200,640,4,never married,1.875,,,,
2648,5656,11,32,16,28000,3840,3,never married,7.291666667,,,,
2649,5656,171,37,12,1400,265,2,married,5.283018868,,,,
2650,5656,177,32,6,700,540,1,separated,1.296296296,,,,
2651,5656,179,40,13,27558,1960,0,married,14.06020408,,,,
2652,5656,186,33,12,0,0,0,never married,0,,,,
2653,5660,3,41,15,9500,1625,1,divorced,5.846153846,,,,
2654,5660,5,32,14,25000,1677,2,separated,14.90757305,,,,
2655,5660,173,35,13,1600,442,4,married,3.619909502,,,,
2656,5661,6,32,10,0,0,4,divorced,0,,,,
2658,5663,2,47,12,15000,2000,2,separated,7.5,,,,
2659,5663,3,44,11,19952,2055,6,never married,9.709002433,,,,
2660,5663,5,39,9,0,0,3,divorced,0,,,,
2661,5663,6,36,12,28341,2496,3,married,11.35456731,,,,
2662,5663,7,34,12,112,16,1,never married,7,,,,
2663,5664,2,48,10,0,0,5,married,0,,,,
2664,5664,3,30,12,0,0,3,never married,0,,,,
2666,5676,4,36,13,22600,2040,2,divorced,11.07843137,,,,
2667,5676,182,34,12,25000,2000,1,married,12.5,,,,
2668,5677,4,41,13,40000,1960,1,widowed,20.40816327,,,,
2669,5677,6,36,12,0,0,1,never married,0,,,,
2670,5677,170,33,9,0,0,5,never married,0,,,,
2671,5678,2,35,12,0,0,6,never married,0,,,,
2673,5679,170,45,14,0,0,2,married,0,,,,
2674,5680,4,32,14,0,0,3,married,0,,,,
2675,5681,5,42,12,0,0,4,married,0,,,,
2676,5683,2,45,16,39200,1435,1,divorced,27.31707317,,,,
2677,5683,3,43,12,0,0,3,married,0,,,,
2678,5683,6,36,13,20000,1128,4,separated,17.73049645,,,,
2679,5683,171,35,12,15000,2040,3,married,7.352941176,,,,
2680,5683,176,47,9,45000,2080,4,separated,21.63461538,,,,
2681,5684,3,39,12,78000,2250,3,divorced,34.66666667,,,,
2682,5684,6,32,14,0,0,2,married,0,,,,
2683,5684,171,39,13,16000,1880,2,married,8.510638298,,,,
2684,5684,173,35,13,0,0,2,married,0,,,,
2685,5685,4,42,12,32000,1776,3,married,18.01801802,,,,
2686,5689,195,31,16,3501,1980,2,never married,1.768181818,,,,
2688,5690,3,43,12,38000,2500,0,divorced,15.2,,,,
2689,5692,6,35,16,29000,2055,1,never married,14.11192214,,,,
2690,5692,7,32,15,22000,2056,1,divorced,10.70038911,,,,
2691,5692,174,30,15,8000,1528,1,never married,5.235602094,,,,
2693,5693,6,41,13,26841,2005,0,married,13.38703242,,,,
2694,5693,7,40,12,4085,368,4,never married,11.10054348,,,,
2695,5693,10,33,11,19000,4000,3,never married,4.75,,,,
2696,5693,21,46,12,15000,2378,4,separated,6.307821699,,,,
2697,5693,174,38,9,0,0,6,separated,0,,,,
2698,5693,181,39,12,20191,1819,3,married,11.10005498,,,,
2699,5704,3,38,12,32000,2154,0,married,14.85608171,,,,
2700,5704,4,37,12,36000,2750,0,married,13.09090909,,,,
2701,5704,7,30,12,14000,2000,0,married,7,,,,
2702,5704,172,36,10,800,373,1,married,2.144772118,,,,
2703,5704,175,30,12,12400,1185,0,married,10.46413502,,,,
2704,5706,2,47,11,25049,2580,4,divorced,9.708914729,,,,
2705,5706,3,45,16,25000,1816,3,married,13.76651982,,,,
2706,5706,5,36,13,34000,2056,1,divorced,16.53696498,,,,
2707,5706,6,35,14,110000,764,2,married,143.9790576,,,,
2708,5706,8,31,12,0,0,1,never married,0,,,,
2709,5706,188,41,15,5100,1640,1,married,3.109756098,,,,
2710,5706,191,48,13,0,0,4,separated,0,,,,
2711,5707,3,43,14,36000,1780,1,married,20.2247191,,,,
2712,5707,5,32,15,200,289,1,married,0.692041522,,,,
2713,5709,2,50,10,0,0,2,married,0,,,,
2714,5711,3,37,15,0,0,1,divorced,0,,,,
2715,5712,3,37,8,8000,2040,2,married,3.921568627,,,,
2716,5712,5,33,12,0,0,1,married,0,,,,
2717,5713,3,42,12,12000,1470,2,divorced,8.163265306,,,,
2718,5713,4,39,7,0,0,3,separated,0,,,,
2719,5714,1,50,11,24040,2402,2,divorced,10.00832639,,,,
2720,5714,2,35,14,20000,2008,4,married,9.960159363,,,,
2721,5715,3,36,14,0,0,3,married,0,,,,
2722,5715,4,32,12,8000,1480,4,never married,5.405405405,,,,
2723,5718,1,50,10,0,0,5,never married,0,,,,
2724,5724,4,45,12,18500,1880,2,married,9.840425532,,,,
2725,5724,9,33,12,12000,1410,1,married,8.510638298,,,,
2726,5724,171,44,12,2500,468,3,married,5.341880342,,,,
2727,5729,2,46,12,27000,1880,2,divorced,14.36170213,,,,
2728,5730,2,35,14,4400,2060,3,married,2.13592233,,,,
2729,5734,3,38,12,15028,1904,2,married,7.892857143,,,,
2730,5735,4,39,13,33500,1928,2,married,17.37551867,,,,
2731,5735,5,39,12,36000,1896,2,married,18.98734177,,,,
2732,5735,6,34,12,0,0,2,separated,0,,,,
2733,5739,2,48,13,13000,920,2,married,14.13043478,,,,
2734,5743,3,45,8,0,0,4,separated,0,,,,
2735,5743,4,43,6,120,108,1,separated,1.111111111,,,,
2736,5743,5,40,6,1800,550,4,divorced,3.272727273,,,,
2737,5743,6,36,10,1600,2340,1,divorced,0.683760684,,,,
2739,5748,6,30,12,0,0,7,never married,0,,,,
2740,5748,170,46,12,19640,2056,2,separated,9.552529183,,,,
2741,5748,173,40,12,1500,778,2,separated,1.928020566,,,,
2742,5749,3,37,10,0,0,3,divorced,0,,,,
2743,5749,4,34,9,0,0,2,divorced,0,,,,
2744,5749,5,31,13,32000,2100,3,divorced,15.23809524,,,,
2745,5749,6,33,12,25000,1976,3,married,12.65182186,,,,
2746,5749,172,41,15,27000,2364,2,married,11.4213198,,,,
2747,5751,3,39,13,10000,1368,2,married,7.30994152,,,,
2748,5755,4,31,14,12500,1600,1,never married,7.8125,,,,
2750,5756,3,43,12,50000,2383,1,married,20.98195552,,,,
2751,5756,4,38,14,20000,2000,0,married,10,,,,
2752,5756,5,43,12,22000,1530,2,married,14.37908497,,,,
2753,5756,7,35,13,22000,1500,0,never married,14.66666667,,,,
2754,5756,9,32,14,69000,2880,0,married,23.95833333,,,,
2755,5756,174,35,12,28000,1964,2,divorced,14.25661914,,,,
2756,5757,170,44,12,15000,800,5,married,18.75,,,,
2757,5759,3,42,0,480,278,5,never married,1.726618705,,,,
2758,5759,7,35,11,9600,1865,2,divorced,5.147453083,,,,
2759,5761,1,46,17,70000,1659,3,married,42.19409283,,,,
2761,5764,175,41,12,0,0,2,married,0,,,,
2762,5767,3,37,14,51000,1776,2,separated,28.71621622,,,,
2763,5770,3,33,14,0,0,4,separated,0,,,,
2764,5771,3,31,16,21000,2000,1,never married,10.5,,,,
2765,5774,2,43,12,3437,320,2,married,10.740625,,,,
2766,5776,2,45,12,9000,3060,2,married,2.941176471,,,,
2767,5777,3,36,12,32000,1731,0,never married,18.48642403,,,,
2768,5777,6,31,13,26000,2080,0,never married,12.5,,,,
2769,5777,172,31,12,12000,2600,2,married,4.615384615,,,,
2770,5779,2,45,12,21500,1563,2,married,13.75559821,,,,
2771,5780,3,36,16,42000,1540,0,separated,27.27272727,,,,
2772,5780,4,33,13,23000,1650,1,divorced,13.93939394,,,,
2773,5782,4,33,15,0,0,3,separated,0,,,,
2774,5783,3,37,15,34000,1700,4,never married,20,,,,
2775,5783,6,34,11,0,0,8,never married,0,,,,
2776,5783,170,39,11,0,0,1,married,0,,,,
2778,5784,3,33,12,725,240,3,never married,3.020833333,,,,
2779,5784,5,31,11,0,0,3,never married,0,,,,
2780,5786,7,30,13,1000,1511,2,married,0.661813369,,,,
2781,5788,3,40,12,6000,3640,2,married,1.648351648,,,,
2782,5788,4,37,12,2010,1180,3,married,1.703389831,,,,
2783,5788,5,34,12,12000,146,3,married,82.19178082,,,,
2784,5789,171,41,12,7800,1500,2,married,5.2,,,,
2785,5789,173,32,12,13000,2000,1,married,6.5,,,,
2786,5796,4,39,12,22000,1733,3,married,12.69474899,,,,
2787,5798,4,39,12,3500,496,3,married,7.056451613,,,,
2788,5798,5,36,12,24000,1986,1,married,12.08459215,,,,
2789,5798,172,40,16,11000,1524,2,married,7.217847769,,,,
2790,5798,174,34,14,84800,3520,3,married,24.09090909,,,,
2791,5801,4,33,11,650,52,3,never married,12.5,,,,
2792,5801,6,30,12,8000,123,1,never married,65.04065041,,,,
2793,5801,174,37,12,0,0,1,never married,0,,,,
2794,5802,3,35,12,19000,4000,0,divorced,4.75,,,,
2795,5803,3,41,11,16000,1968,1,divorced,8.130081301,,,,
2796,5803,171,38,12,35000,1974,1,married,17.73049645,,,,
2797,5805,173,38,16,25025,2328,2,separated,10.74957045,,,,
2799,5806,173,32,12,12273,1538,0,never married,7.979843953,,,,
2800,5808,1,46,13,31100,1754,1,married,17.7309008,,,,
2802,5809,171,45,12,11850,1920,3,married,6.171875,,,,
2803,5810,3,38,17,24300,1474,0,never married,16.48575305,,,,
2804,5812,4,42,14,18000,1961,3,separated,9.178990311,,,,
2805,5812,7,37,12,16000,2200,1,separated,7.272727273,,,,
2806,5812,8,35,11,11000,2496,5,married,4.407051282,,,,
2807,5812,10,31,12,3000,35,2,married,85.71428571,,,,
2808,5812,170,38,12,0,0,2,married,0,,,,
2809,5812,171,39,12,14000,1743,3,married,8.032128514,,,,
2810,5813,5,46,9,12000,240,2,married,50,,,,
2811,5813,6,38,14,27300,2033,3,divorced,13.42843089,,,,
2812,5814,2,47,11,15000,2040,5,married,7.352941176,,,,
2813,5814,4,39,12,31000,2762,2,married,11.22375091,,,,
2814,5814,181,42,14,27845,2080,2,divorced,13.38701923,,,,
2815,5815,2,47,12,0,0,2,married,0,,,,
2816,5817,3,44,16,42760,2040,2,married,20.96078431,,,,
2817,5818,3,43,13,12000,1368,3,married,8.771929825,,,,
2818,5818,4,42,14,19000,2020,3,widowed,9.405940594,,,,
2819,5818,6,37,12,20000,1960,2,married,10.20408163,,,,
2820,5818,7,32,0,0,0,0,never married,0,,,,
2821,5819,4,33,11,16640,2080,2,separated,8,,,,
2822,5819,5,32,12,189,17,2,never married,11.11764706,,,,
2823,5819,170,36,11,0,0,1,married,0,,,,
2825,5820,4,42,12,31000,2400,2,married,12.91666667,,,,
2827,5821,170,31,12,5500,1518,1,married,3.623188406,,,,
2828,5822,5,36,12,15000,2550,4,married,5.882352941,,,,
2829,5822,6,35,12,0,0,3,never married,0,,,,
2831,5824,4,35,16,25000,1503,1,married,16.63339987,,,,
2832,5825,175,32,12,32000,2000,3,married,16,,,,
2833,5826,174,38,12,0,0,4,never married,0,,,,
2834,5826,175,40,12,200,2032,3,separated,0.098425197,,,,
2835,5828,170,41,15,18000,2940,2,married,6.12244898,,,,
2836,5829,2,49,12,0,0,3,married,0,,,,
2837,5830,2,46,12,36000,2140,0,married,16.82242991,,,,
2838,5831,171,33,12,3000,253,1,married,11.85770751,,,,
2839,5832,3,30,14,0,0,1,divorced,0,,,,
2840,5833,2,44,17,22534,1329,3,married,16.95560572,,,,
2841,5834,4,46,14,0,0,0,NA/DF,0,,,,
2842,5834,8,36,17,36000,2259,1,divorced,15.93625498,,,,
2843,5835,6,37,12,32400,4586,1,widowed,7.064980375,,,,
2844,5835,7,35,17,20000,2056,0,never married,9.727626459,,,,
2846,5835,175,40,14,50000,2080,1,divorced,24.03846154,,,,
2847,5836,171,40,12,6900,1496,3,divorced,4.612299465,,,,
2848,5839,2,40,12,26000,2020,2,separated,12.87128713,,,,
2849,5839,4,38,17,44000,1204,0,never married,36.5448505,,,,
2850,5841,5,34,13,120,10,2,never married,12,,,,
2851,5841,7,30,14,13000,1840,0,never married,7.065217391,,,,
2852,5841,170,44,12,51500,3000,3,married,17.16666667,,,,
2853,5841,176,34,16,0,0,0,married,0,,,,
2854,5849,3,46,8,600,96,8,never married,6.25,,,,
2855,5849,5,32,12,3930,798,2,never married,4.92481203,,,,
2856,5852,2,48,14,28472,1960,0,never married,14.52653061,,,,
2858,5853,5,31,11,0,0,3,never married,0,,,,
2859,5853,7,33,12,19392,1747,2,married,11.10017172,,,,
2860,5853,8,34,10,0,0,2,never married,0,,,,
2861,5853,9,37,8,0,0,2,married,0,,,,
2862,5854,3,40,16,41516,2000,2,married,20.758,,,,
2864,5857,5,40,12,11532,2030,1,married,5.680788177,,,,
2865,5857,21,45,12,23690,1920,1,separated,12.33854167,,,,
2866,5857,176,35,11,0,0,3,married,0,,,,
2867,5858,7,38,11,10000,1600,2,married,6.25,,,,
2868,5858,8,33,12,0,0,3,separated,0,,,,
2869,5858,9,32,11,0,0,1,married,0,,,,
2870,5858,174,38,10,15300,2080,4,married,7.355769231,,,,
2871,5860,4,32,14,28696,2041,0,never married,14.05977462,,,,
2872,5860,21,45,17,50000,1824,4,married,27.4122807,,,,
2873,5861,1,45,12,0,0,3,married,0,,,,
2874,5863,3,43,12,0,0,2,separated,0,,,,
2875,5863,4,41,12,11000,1872,4,divorced,5.876068376,,,,
2876,5864,2,37,12,600,90,3,married,6.666666667,,,,
2877,5864,4,31,10,1500,120,2,separated,12.5,,,,
2878,5866,6,37,15,15000,1200,0,married,12.5,,,,
2879,5866,8,37,12,9000,2080,0,never married,4.326923077,,,,
2880,5866,171,38,14,26000,2000,1,married,13,,,,
2881,5867,5,38,17,36000,2073,2,divorced,17.36613603,,,,
2882,5867,7,36,16,0,0,3,married,0,,,,
2883,5867,10,32,13,0,0,1,married,0,,,,
2884,5867,11,31,14,0,0,0,never married,0,,,,
2885,5867,171,40,16,58000,1888,0,married,30.72033898,,,,
2886,5867,173,33,12,0,0,4,married,0,,,,
2887,5867,178,45,17,20000,1980,2,married,10.1010101,,,,
2888,5869,5,36,13,3000,312,2,married,9.615384615,,,,
2889,5869,6,31,12,0,0,2,married,0,,,,
2890,5869,170,38,13,1500,249,3,married,6.024096386,,,,
2891,5869,173,45,14,28500,2075,0,married,13.73493976,,,,
2892,5869,176,39,14,0,0,2,married,0,,,,
2893,5870,7,35,12,18000,1801,1,married,9.994447529,,,,
2894,5870,8,33,16,0,0,4,married,0,,,,
2895,5872,3,37,12,0,0,2,never married,0,,,,
2896,5872,4,35,14,27000,2000,2,married,13.5,,,,
2897,5872,5,31,11,0,0,5,never married,0,,,,
2898,5875,2,49,10,17554,1808,3,never married,9.709070796,,,,
2899,5876,4,32,13,20000,1944,2,married,10.28806584,,,,
2900,5876,170,36,12,25000,2688,2,married,9.300595238,,,,
2901,5876,171,39,14,25000,1840,0,married,13.58695652,,,,
2902,5878,4,33,12,15000,2080,3,separated,7.211538462,,,,
2903,5878,174,34,12,0,0,2,married,0,,,,
2904,5879,5,35,16,35000,2550,0,married,13.7254902,,,,
2905,5879,6,31,15,42000,2450,0,married,17.14285714,,,,
2906,5879,173,37,17,50000,3024,2,married,16.53439153,,,,
2907,5879,175,36,12,0,0,2,married,0,,,,
2908,5880,4,45,17,0,0,0,married,0,,,,
2909,5880,5,44,12,8000,3120,2,divorced,2.564102564,,,,
2910,5880,7,41,17,40200,1696,0,married,23.70283019,,,,
2911,5880,174,41,12,9000,2196,1,married,4.098360656,,,,
2912,5880,184,31,16,20000,2041,1,married,9.799118079,,,,
2914,5882,170,44,13,29000,2041,2,divorced,14.20872122,,,,
2915,5883,3,39,12,14400,1320,0,divorced,10.90909091,,,,
2916,5883,5,35,12,30000,1862,1,married,16.11170784,,,,
2917,5883,174,30,16,7500,50,1,married,150,,,,
2918,5884,3,48,10,0,0,0,never married,0,,,,
2919,5884,4,47,10,0,0,1,married,0,,,,
2920,5884,6,36,12,21312,1920,2,separated,11.1,,,,
2921,5885,170,37,12,3000,416,3,married,7.211538462,,,,
2922,5885,172,35,12,20000,2673,3,divorced,7.482229704,,,,
2923,5885,174,35,12,10000,1936,2,married,5.165289256,,,,
2924,5893,2,31,12,0,0,2,divorced,0,,,,
2925,5897,3,39,17,27000,192,0,never married,140.625,,,,
2926,5897,4,37,13,0,0,0,never married,0,,,,
2927,5897,5,36,14,24000,200,3,married,120,,,,
2928,5898,2,39,16,31000,1962,2,married,15.80020387,,,,
2929,5898,3,36,16,35025,1401,3,married,25,,,,
2930,5899,3,36,13,9000,1936,3,married,4.648760331,,,,
2931,5900,5,33,12,18000,1559,3,separated,11.54586273,,,,
2932,5900,6,31,12,4618,416,2,never married,11.10096154,,,,
2933,5900,7,30,12,0,0,2,never married,0,,,,
2934,5900,174,32,14,0,0,1,married,0,,,,
2935,5901,3,37,11,75,300,4,never married,0.25,,,,
2936,5901,4,34,12,0,0,1,never married,0,,,,
2937,5901,7,30,13,15000,1077,5,married,13.9275766,,,,
2938,5903,3,41,14,24000,1864,3,divorced,12.87553648,,,,
2939,5904,3,43,13,18500,2440,3,married,7.581967213,,,,
2940,5904,7,37,14,12000,1465,2,divorced,8.19112628,,,,
2941,5904,176,35,12,0,0,7,married,0,,,,
2942,5904,177,35,12,8000,2320,2,married,3.448275862,,,,
2943,5904,182,32,14,26377,1876,1,married,14.06023454,,,,
2944,5909,4,37,14,15000,1214,2,divorced,12.35584843,,,,
2945,5912,2,47,13,22575,2233,1,married,10.10971787,,,,
2946,5913,6,39,12,19500,1818,3,married,10.72607261,,,,
2947,5913,171,38,10,0,0,2,married,0,,,,
2948,5913,172,45,9,5000,1371,2,married,3.646973012,,,,
2949,5913,176,38,14,3345,1032,3,divorced,3.24127907,,,,
2950,5916,7,31,12,22000,2209,3,never married,9.959257583,,,,
2951,5916,171,34,12,14700,1932,2,married,7.608695652,,,,
2952,5919,1,47,11,0,0,4,married,0,,,,
2953,5922,2,44,7,600,347,4,never married,1.729106628,,,,
2954,5922,7,36,12,16000,2106,2,never married,7.597340931,,,,
2955,5922,171,32,14,2500,4346,3,never married,0.575241601,,,,
2956,5922,174,41,12,21000,1896,2,married,11.07594937,,,,
2957,5922,177,41,12,25000,2230,4,divorced,11.21076233,,,,
2958,5922,192,34,12,0,0,0,never married,0,,,,
2959,5923,2,46,16,33000,2020,4,married,16.33663366,,,,
2960,5923,171,42,13,46000,2184,4,married,21.06227106,,,,
2961,5925,6,39,13,15500,2070,1,never married,7.487922705,,,,
2962,5925,7,36,11,0,0,2,separated,0,,,,
2963,5926,5,31,14,10000,2030,2,married,4.926108374,,,,
2965,5928,4,30,12,24000,1825,2,married,13.15068493,,,,
2966,5929,3,41,14,0,0,1,never married,0,,,,
2967,5935,4,31,13,40000,2080,0,never married,19.23076923,,,,
2968,5938,3,38,13,1900,120,2,separated,15.83333333,,,,
2969,5938,175,38,12,0,0,3,separated,0,,,,
